City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date,Max Temp (Â°F)
202,enewetak,11.3474,162.3373,84.14600000000004,78,98,7.12,MH,1696263177,84.14600000000004
203,richards bay,-28.783,32.0377,65.984,57,0,6.25,ZA,1696263140,65.984
204,dhidhdhoo,6.8833,73.1,80.51000000000008,84,100,7.84,MV,1696263259,80.51000000000008
205,whistler,50.1164,-122.9695,43.82600000000009,100,100,0.0,CA,1696263514,43.82600000000009
206,aras-asan,8.8908,126.3033,78.42200000000004,89,100,2.67,PH,1696263515,78.42200000000004
207,vorkuta,67.5,64.0,47.174000000000014,95,100,7.12,RU,1696263255,47.174000000000014
208,ilulissat,69.2167,-51.1,30.218000000000085,55,0,1.54,GL,1696262976,30.218000000000085
209,dudinka,69.4058,86.1778,28.670000000000062,96,100,10.28,RU,1696263166,28.670000000000062
210,kiunga,-6.1219,141.2906,73.88600000000007,99,100,0.32,PG,1696263363,73.88600000000007
211,lockwood,45.8191,-108.4149,53.42000000000006,82,100,0.0,US,1696263172,53.42000000000006
212,gadzhiyevo,69.2551,33.3362,37.04000000000002,68,89,4.74,RU,1696263112,37.04000000000002
213,hithadhoo,-0.6,73.0833,82.61600000000001,74,7,5.67,MV,1696263144,82.61600000000001
214,longyearbyen,78.2186,15.6401,28.238000000000046,69,75,9.77,SJ,1696262925,28.238000000000046
215,bredasdorp,-34.5322,20.0403,67.208,55,0,3.02,ZA,1696263114,67.208
216,akureyri,65.6835,-18.0878,40.92800000000007,81,100,5.66,IS,1696263171,40.92800000000007
217,constantia,44.1833,28.65,66.88399999999999,42,9,6.75,RO,1696263152,66.88399999999999
218,lijiang,26.8688,100.2207,59.57600000000009,96,65,1.4,CN,1696263517,59.57600000000009
219,ghadamis,30.1337,9.5007,87.87200000000004,26,0,5.7,LY,1696263517,87.87200000000004
220,saranac lake,44.3295,-74.1313,70.12400000000001,44,0,2.06,US,1696263517,70.12400000000001
221,mahina,-17.5065,-149.489,74.96600000000001,88,75,2.57,PF,1696263517,74.96600000000001
222,sibut,5.718,19.0739,78.54800000000003,87,100,1.29,CF,1696263517,78.54800000000003
223,chegdomyn,51.1167,133.0167,41.32400000000001,89,73,0.89,RU,1696263518,41.32400000000001
224,mata-utu,-13.2816,-176.1745,80.07800000000006,81,100,10.74,WF,1696263518,80.07800000000006
225,las palmas de gran canaria,28.0997,-15.4134,80.72600000000008,74,0,9.26,ES,1696263518,80.72600000000008
226,meadow lakes,61.6247,-149.6011,42.74600000000005,96,100,3.09,US,1696263518,42.74600000000005
227,rongelap,11.1635,166.8941,83.53399999999999,80,100,5.32,MH,1696263020,83.53399999999999
228,borskoye,53.0333,51.7167,60.02600000000009,51,100,2.95,RU,1696263519,60.02600000000009
229,udomlya,57.8794,34.9925,50.55800000000001,89,100,2.92,RU,1696263519,50.55800000000001
230,cherdyn',60.403,56.4787,53.11400000000003,79,100,3.33,RU,1696263519,53.11400000000003
231,lebu,-37.6167,-73.65,52.754000000000055,80,85,3.24,CL,1696263145,52.754000000000055
232,broken hill,-31.95,141.4333,84.00200000000008,21,100,7.87,AU,1696263519,84.00200000000008
233,bella vista,36.4295,-94.2316,84.75800000000001,60,0,2.06,US,1696263374,84.75800000000001
234,kalmunai,7.4167,81.8167,78.20600000000003,87,58,7.4,LK,1696263520,78.20600000000003
235,lambarene,-0.7001,10.2406,85.47800000000007,67,50,2.08,GA,1696263520,85.47800000000007
236,igarka,67.4667,86.5833,32.59400000000007,98,100,10.17,RU,1696263151,32.59400000000007
237,zaozersk,69.4005,32.4476,36.06800000000008,75,93,4.18,RU,1696263358,36.06800000000008
238,boise,43.6135,-116.2035,55.05800000000001,89,0,3.6,US,1696263300,55.05800000000001
239,king's lynn,52.7517,0.3952,66.00200000000008,86,75,4.12,GB,1696263521,66.00200000000008
240,changping,40.2186,116.2197,55.04000000000002,56,30,1.17,CN,1696263521,55.04000000000002
241,chibougamau,49.9168,-74.3659,65.82200000000003,48,100,6.69,CA,1696263440,65.82200000000003
242,murghob,38.1702,73.9667,38.84000000000002,39,0,2.74,TJ,1696263521,38.84000000000002
243,kapuskasing,49.4169,-82.4331,73.49000000000002,78,75,5.14,CA,1696263252,73.49000000000002
244,kununurra,-15.7667,128.7333,76.98200000000001,73,59,1.54,AU,1696263013,76.98200000000001
245,kittila,67.6647,24.8936,35.74400000000007,80,40,1.03,FI,1696263522,35.74400000000007
246,harper,4.375,-7.7169,79.484,80,75,5.33,LR,1696263226,79.484
247,labrador city,52.9463,-66.9114,46.31000000000008,53,75,5.14,CA,1696263135,46.31000000000008
248,palmas,-10.2128,-48.3603,94.87400000000001,41,20,3.09,BR,1696263358,94.87400000000001
249,altai,46.3722,96.2583,37.43600000000007,71,87,0.35,MN,1696263092,37.43600000000007
250,ta`u,-14.2336,-169.5144,80.042,79,97,11.18,AS,1696263523,80.042
251,teluknaga,-6.0989,106.6381,85.98200000000001,74,40,1.54,ID,1696263523,85.98200000000001
252,swakopmund,-22.6833,14.5333,57.97400000000001,85,57,2.68,,1696263523,57.97400000000001
253,tindouf,27.6711,-8.1474,97.25,15,91,6.17,DZ,1696263459,97.25
254,bayji,34.9311,43.487,85.06400000000004,29,95,4.28,IQ,1696263523,85.06400000000004
255,merizo village,13.2658,144.6691,79.37600000000009,92,45,4.88,GU,1696263524,79.37600000000009
256,armidale,-30.5167,151.65,55.11200000000006,57,49,2.06,AU,1696263524,55.11200000000006
257,petropavlovsk-kamchatsky,53.0452,158.6483,46.45400000000005,90,100,6.71,RU,1696262981,46.45400000000005
258,namibe,-15.1961,12.1522,69.18800000000005,73,7,4.27,AO,1696262976,69.18800000000005
259,ulsteinvik,62.3432,5.8487,56.75,84,100,5.36,NO,1696262981,56.75
260,jamestown,42.097,-79.2353,77.01800000000009,61,0,0.89,US,1696263464,77.01800000000009
261,yigo village,13.5361,144.8886,78.13399999999999,88,75,3.6,GU,1696263525,78.13399999999999
262,usinsk,65.9939,57.5281,41.25200000000008,95,100,9.75,RU,1696263167,41.25200000000008
263,borodulikha,50.7184,80.9295,46.88600000000007,75,20,3.62,KZ,1696263526,46.88600000000007
264,reggane,26.7158,0.1714,99.392,13,1,6.09,DZ,1696263125,99.392
265,santana,-0.0583,-51.1817,93.38000000000004,52,40,6.17,BR,1696263526,93.38000000000004
266,lazaro cardenas,17.9583,-102.2,86.75600000000003,70,93,0.54,MX,1696263129,86.75600000000003
267,toyooka,35.5333,134.8333,60.81800000000008,70,63,0.55,JP,1696263526,60.81800000000008
268,mar del plata,-38.0023,-57.5575,61.52000000000006,83,75,5.66,AR,1696263363,61.52000000000006
269,rio grande,-32.035,-52.0986,71.708,67,0,2.73,BR,1696263187,71.708
270,salinas,36.6777,-121.6555,57.07400000000001,100,100,1.54,US,1696263250,57.07400000000001
271,georgetown,5.4112,100.3354,83.94800000000002,89,20,0.0,MY,1696262931,83.94800000000002
272,isafjordur,66.0755,-23.124,39.23600000000007,75,75,7.2,IS,1696263150,39.23600000000007
273,conceicao do araguaia,-8.2578,-49.2647,105.81800000000008,16,36,2.75,BR,1696263527,105.81800000000008
274,sankt veit an der glan,46.7681,14.3603,74.78600000000007,64,0,1.03,AT,1696263528,74.78600000000007
275,cidade velha,14.9167,-23.6167,90.06800000000008,58,40,2.57,CV,1696263305,90.06800000000008
276,chu,43.5983,73.7614,61.50200000000008,42,59,3.38,KZ,1696263528,61.50200000000008
277,ola,59.5833,151.2833,43.412000000000056,78,25,4.95,RU,1696263148,43.412000000000056
278,talagang,32.9297,72.4158,80.942,24,0,2.15,PK,1696263529,80.942
279,greymouth,-42.4667,171.2,40.71200000000006,88,24,3.56,NZ,1696263204,40.71200000000006
280,bosobolo,4.1833,19.9,78.51200000000006,88,100,1.1,CD,1696263529,78.51200000000006
281,lihue,21.9789,-159.3672,72.64400000000008,85,40,3.09,US,1696262932,72.64400000000008
282,tura,25.5198,90.2201,73.99400000000007,97,50,1.93,IN,1696263171,73.99400000000007
283,hadibu,12.65,54.0333,81.64400000000008,77,74,0.96,YE,1696263151,81.64400000000008
284,palu,-0.8917,119.8707,77.52200000000003,94,99,0.98,ID,1696263530,77.52200000000003
285,byron bay,-28.65,153.6167,59.702000000000076,86,1,4.64,AU,1696263350,59.702000000000076
286,yacuiba,-22.038,-63.6797,90.82400000000001,28,2,4.3,BO,1696263531,90.82400000000001
287,codrington,-38.2667,141.9667,62.20400000000005,74,75,8.73,AU,1696263206,62.20400000000005
288,lossiemouth,57.7214,-3.2834,58.91000000000008,63,75,8.23,GB,1696263531,58.91000000000008
289,hasaki,35.7333,140.8333,62.99600000000005,53,44,5.09,JP,1696263193,62.99600000000005
290,leninskoye,41.7589,69.3864,60.47600000000009,32,90,3.47,KZ,1696263342,60.47600000000009
291,uromi,6.7,6.3333,78.63800000000005,88,99,2.37,NG,1696263532,78.63800000000005
292,inarajan village,13.2736,144.7484,79.79000000000002,92,49,4.87,GU,1696263532,79.79000000000002
293,port lincoln,-34.7333,135.8667,57.23600000000007,73,76,4.15,AU,1696262941,57.23600000000007
294,palmer,42.1584,-72.3287,73.14800000000002,56,40,3.6,US,1696263533,73.14800000000002
295,utrik,11.2278,169.8474,83.516,79,66,6.5,MH,1696262923,83.516
296,labytnangi,66.6572,66.4183,48.056000000000026,84,62,4.92,RU,1696263121,48.056000000000026
297,floro,61.5996,5.0328,55.36400000000003,82,40,7.72,NO,1696263534,55.36400000000003
298,kupang,-10.1667,123.5833,79.37600000000009,83,9,4.12,ID,1696263166,79.37600000000009
299,chavusy,53.8075,30.9712,53.67200000000004,67,19,2.65,BY,1696263534,53.67200000000004
300,nagqu,31.5,92.0,39.596000000000046,90,79,1.25,CN,1696263534,39.596000000000046
301,antsiranana,-12.2787,49.2917,75.92000000000006,82,85,3.89,MG,1696263144,75.92000000000006
302,staroyur'yevo,53.3161,40.7081,54.89600000000005,71,100,1.31,RU,1696263535,54.89600000000005
303,vigan,17.5747,120.3869,79.79000000000002,85,100,1.36,PH,1696263535,79.79000000000002
304,srandakan,-7.9386,110.2506,72.59000000000002,92,83,1.51,ID,1696263535,72.59000000000002
305,ciudad guayana,8.3533,-62.6528,99.12200000000004,38,55,1.58,VE,1696263535,99.12200000000004
306,hobyo,5.3505,48.5268,78.99800000000002,85,12,9.2,SO,1696263535,78.99800000000002
307,mil'kovo,55.6078,37.7956,55.79600000000005,56,84,3.86,RU,1696263032,55.79600000000005
308,pionerskiy,54.9508,20.2275,64.14800000000002,83,100,5.76,RU,1696263536,64.14800000000002
309,neelankarai,12.9455,80.2575,86.05400000000006,84,20,4.12,IN,1696263536,86.05400000000006
310,jianshui,23.6363,102.8264,66.59600000000005,97,44,1.47,CN,1696263199,66.59600000000005
311,yuzhno-kurilsk,44.0306,145.8556,58.37000000000006,74,16,4.83,RU,1696263536,58.37000000000006
312,cassilandia,-19.1133,-51.7342,98.31200000000005,30,59,2.64,BR,1696263537,98.31200000000005
313,nhamunda,-2.1861,-56.7131,104.39600000000004,23,98,2.93,BR,1696263537,104.39600000000004
314,presque isle,46.6811,-68.0159,71.02400000000002,55,0,1.54,US,1696263431,71.02400000000002
315,tamanrasset,22.785,5.5228,78.71000000000008,31,40,3.6,DZ,1696263259,78.71000000000008
316,nuku'alofa,-21.1333,-175.2,68.342,68,20,6.69,TO,1696263538,68.342
317,penjamo,20.4333,-101.7333,70.82600000000009,55,100,2.8,MX,1696263538,70.82600000000009
318,isangel,-19.55,169.2667,70.68200000000002,79,54,6.89,VU,1696263538,70.68200000000002
319,zambezi,-13.5432,23.1047,95.9,14,79,3.92,ZM,1696263538,95.9
320,carnarvon,-24.8667,113.6333,64.184,64,0,10.69,AU,1696263156,64.184
321,araguaina,-7.1911,-48.2072,104.99000000000002,19,74,3.01,BR,1696263453,104.99000000000002
322,kamiiso,41.8167,140.65,60.22400000000001,64,38,8.6,JP,1696263539,60.22400000000001
323,yaren,-0.5472,166.916,82.56200000000005,79,24,5.07,NR,1696263222,82.56200000000005
324,kavali,14.9167,79.9833,85.08200000000002,63,97,6.43,IN,1696263539,85.08200000000002
325,taltal,-25.4,-70.4833,64.65200000000007,69,8,4.01,CL,1696263540,64.65200000000007
326,fort bragg,35.139,-79.006,80.74400000000007,55,20,4.63,US,1696263137,80.74400000000007
327,mastic beach,40.7668,-72.8521,75.05600000000003,68,0,3.58,US,1696263540,75.05600000000003
328,igrim,63.1906,64.4162,57.02000000000006,74,61,4.92,RU,1696263541,57.02000000000006
329,sitia,35.2,26.0986,76.98200000000001,68,14,11.1,GR,1696263541,76.98200000000001
330,shahrak,34.1074,64.3052,48.2,21,5,1.47,AF,1696263542,48.2
331,belmonte,-15.8631,-38.8828,82.97600000000008,69,40,4.93,BR,1696263213,82.97600000000008
332,gandi,12.9636,5.7434,89.24000000000002,49,99,3.85,NG,1696263543,89.24000000000002
333,bochum,51.4833,7.2167,78.65600000000003,55,100,1.13,DE,1696263544,78.65600000000003
334,ploneour-lanvern,47.9,-4.2833,66.52400000000002,88,100,3.6,FR,1696263544,66.52400000000002
335,luis correia,-2.8792,-41.6669,89.6,58,0,9.26,BR,1696263544,89.6
336,castillos,-34.1667,-53.8333,62.924000000000014,62,2,2.42,UY,1696263544,62.924000000000014
337,qingdao,36.0986,120.3719,65.80400000000006,72,0,2.0,CN,1696263544,65.80400000000006
338,ancud,-41.8697,-73.8203,49.064000000000036,61,17,1.97,CL,1696262939,49.064000000000036
339,luganville,-15.5333,167.1667,76.208,84,92,7.17,VU,1696263198,76.208
340,tipasa,36.5897,2.4475,78.908,64,0,4.27,DZ,1696263545,78.908
341,mancio lima,-7.6142,-72.8958,91.47200000000004,52,20,3.09,BR,1696263545,91.47200000000004
342,mahriz,31.5917,54.4318,79.30400000000006,14,2,1.44,IR,1696263546,79.30400000000006
343,howrah,22.5892,88.3103,80.6,89,75,2.06,IN,1696263249,80.6
344,hamilton,39.1834,-84.5333,82.72400000000002,56,0,2.06,US,1696263499,82.72400000000002
345,itamaraca,-7.7478,-34.8256,84.25400000000005,59,42,4.61,BR,1696263546,84.25400000000005
346,cabo san lucas,22.8909,-109.9124,89.61800000000008,69,20,6.17,MX,1696263143,89.61800000000008
347,nelidovo,56.2211,32.7774,49.01000000000008,77,88,1.36,RU,1696263547,49.01000000000008
348,liwale,-9.7667,37.9333,83.15600000000003,31,51,3.66,TZ,1696263547,83.15600000000003
349,icano,-28.9193,-65.3282,86.14400000000008,23,0,8.49,AR,1696263547,86.14400000000008
350,ghat,24.9647,10.1728,90.14000000000001,21,43,2.15,LY,1696263547,90.14000000000001
351,holly springs,35.6513,-78.8336,81.05,60,0,1.34,US,1696263349,81.05
352,arkalyk,50.2486,66.9114,54.338000000000044,54,22,4.15,KZ,1696263548,54.338000000000044
353,juneau,58.3019,-134.4197,49.208000000000006,97,100,4.63,US,1696263548,49.208000000000006
354,grange,-34.9,138.4833,63.69800000000002,82,100,3.09,AU,1696263548,63.69800000000002
355,zilupe,56.3862,28.1217,52.538000000000046,75,85,2.31,LV,1696263548,52.538000000000046
356,melekeok village,7.4957,134.6367,77.558,94,75,0.0,PW,1696263549,77.558
357,mpika,-11.8343,31.4529,80.34800000000003,24,15,5.25,ZM,1696263549,80.34800000000003
358,collie,-33.3667,116.15,50.14400000000008,64,88,3.72,AU,1696263549,50.14400000000008
359,quellon,-43.1167,-73.6167,49.04600000000005,66,16,1.86,CL,1696263139,49.04600000000005
360,san fernando,15.0286,120.6898,82.13000000000004,92,100,1.05,PH,1696263549,82.13000000000004
361,bengkulu,-3.8004,102.2655,72.842,93,32,3.35,ID,1696263550,72.842
362,morogoro,-6.8167,37.6667,80.51000000000008,39,53,2.51,TZ,1696263550,80.51000000000008
363,corner brook,48.9667,-57.9484,62.76200000000006,43,32,2.93,CA,1696263308,62.76200000000006
364,guarapari,-20.6667,-40.4975,77.9,77,82,3.31,BR,1696263551,77.9
365,aginskoye,51.1,114.53,37.86800000000009,48,42,6.24,RU,1696263551,37.86800000000009
366,ebon,4.582,168.6964,83.48000000000005,74,3,1.53,MH,1696263180,83.48000000000005
367,santa ana,33.7456,-117.8678,66.7760000000001,71,20,2.06,US,1696263552,66.7760000000001
368,suwayr,30.1171,40.3893,88.73600000000008,25,95,3.54,SA,1696263552,88.73600000000008
369,arkhangel'sk,64.5401,40.5433,43.12400000000001,75,28,1.15,RU,1696263515,43.12400000000001
370,port mathurin,-19.6833,63.4167,74.408,86,58,6.5,MU,1696263122,74.408
371,genhe,50.7833,121.5167,44.438000000000045,66,100,0.5,CN,1696263553,44.438000000000045
372,hangu,39.2489,117.7892,69.83600000000007,53,34,3.88,CN,1696263553,69.83600000000007
373,cerro azul,21.2,-97.7333,84.88399999999999,64,100,2.21,MX,1696263452,84.88399999999999
374,shingu,33.7333,135.9833,61.10600000000003,71,50,2.96,JP,1696263164,61.10600000000003
375,tabou,4.423,-7.3528,79.50200000000008,80,60,5.32,CI,1696263554,79.50200000000008
376,kodinsk,58.6881,99.1844,29.282000000000018,97,85,2.1,RU,1696263554,29.282000000000018
377,tulum,20.2167,-87.4667,88.95200000000008,62,75,1.53,MX,1696263554,88.95200000000008
378,molepolole,-24.4066,25.4951,79.016,25,0,6.61,BW,1696263555,79.016
379,uglegorsk,49.0833,142.0333,55.59800000000003,89,100,12.14,RU,1696263555,55.59800000000003
380,rurrenabaque,-14.4413,-67.5278,98.58200000000002,35,52,2.86,BO,1696263555,98.58200000000002
381,sandnessjoen,66.0217,12.6316,48.41600000000001,87,75,5.14,NO,1696263057,48.41600000000001
382,anacapri,40.5558,14.2136,78.60200000000007,60,0,0.0,IT,1696263556,78.60200000000007
383,hammerfest,70.6634,23.6821,36.05,87,75,0.0,NO,1696263251,36.05
384,cidreira,-30.1811,-50.2056,62.041999999999994,61,0,4.43,BR,1696263116,62.041999999999994
385,puerto deseado,-47.7503,-65.8938,50.342,58,0,6.16,AR,1696263556,50.342
386,auki,-8.7676,160.7034,77.82800000000006,92,46,2.41,SB,1696263557,77.82800000000006
387,tshabong,-26.05,22.45,90.57200000000003,15,0,3.83,BW,1696263168,90.57200000000003
388,new norfolk,-42.7826,147.0587,52.91600000000001,74,0,1.43,AU,1696263557,52.91600000000001
389,glodeni,47.7708,27.5144,62.978000000000065,38,1,3.29,MD,1696263557,62.978000000000065
390,salekhard,66.53,66.6019,48.056000000000026,79,63,4.47,RU,1696263177,48.056000000000026
391,tokar,18.4254,37.729,87.98000000000005,61,5,3.76,SD,1696263558,87.98000000000005
392,lere,10.387,8.5726,77.07200000000003,84,85,1.26,NG,1696263558,77.07200000000003
393,kuragino,53.8975,92.6725,44.76200000000006,76,100,0.75,RU,1696263558,44.76200000000006
394,puerto baquerizo moreno,-0.9,-89.6,77.99000000000002,83,75,6.17,EC,1696263108,77.99000000000002
395,nuuk,64.1835,-51.7216,38.01200000000006,70,75,1.03,GL,1696263001,38.01200000000006
396,luderitz,-26.6481,15.1594,64.79600000000005,68,1,4.58,,1696263176,64.79600000000005
397,bodaybo,57.8506,114.1933,31.388000000000044,91,96,1.18,RU,1696263153,31.388000000000044
398,deqen,29.9618,90.7188,51.13399999999999,75,19,2.18,CN,1696263560,51.13399999999999
399,kamyshlov,56.8428,62.7111,55.544000000000075,68,98,5.24,RU,1696263560,55.544000000000075
400,rondonopolis,-16.4708,-54.6356,104.36000000000008,24,28,2.43,BR,1696263468,104.36000000000008
401,borogontsy,62.6683,131.1683,45.28399999999999,87,100,2.24,RU,1696263140,45.28399999999999
402,klaksvik,62.2266,-6.589,49.11800000000009,87,100,10.93,FO,1696263561,49.11800000000009
403,broome,42.2506,-75.833,73.20200000000008,79,100,0.45,US,1696263512,73.20200000000008
